change_abs	change	chrpos	chromo	position	chr_len	chr_start	pos_cum	fdr	neg_log_10_fdr	p_value	test_statistic	era	allele_freq	allele_freq_bin_3	allele_freq_bin_5
0.016008	0.016008	NODE_5048_length_20087_cov_55.310536:5087	NODE_5048_length_20087_cov_55.310536	5087	5118	260	5347	0.0135520270633639	1.86799573972752	0.0103988963601121	6.5652528194309	Modern	0.016008	< 0.25	< 0.25
0.02964	0.02964	NODE_5048_length_20087_cov_55.310536:5098	NODE_5048_length_20087_cov_55.310536	5098	5118	260	5358	5.35271875712108e-05	4.27142557474456	3.00677411665444e-05	17.4135340421828	Historical	0	< 0.25	= 0.00
0.02964	0.02964	NODE_5048_length_20087_cov_55.310536:5098	NODE_5048_length_20087_cov_55.310536	5098	5118	260	5358	5.35271875712108e-05	4.27142557474456	3.00677411665444e-05	17.4135340421828	Modern	0.02964	< 0.25	< 0.25
0.048322	0.048322	NODE_5048_length_20087_cov_55.310536:5108	NODE_5048_length_20087_cov_55.310536	5108	5118	260	5368	1.00305021131968e-08	7.99867732624852	4.1817572912568e-09	34.537231158123	Historical	0	< 0.25	= 0.00
0.048322	0.048322	NODE_5048_length_20087_cov_55.310536:5108	NODE_5048_length_20087_cov_55.310536	5108	5118	260	5368	1.00305021131968e-08	7.99867732624852	4.1817572912568e-09	34.537231158123	Modern	0.048322	< 0.25	< 0.25
0.015715	0.015715	NODE_5048_length_20087_cov_55.310536:5116	NODE_5048_length_20087_cov_55.310536	5116	5118	260	5376	0.0175158981660708	1.75656758837384	0.0136484277732774	6.08305845324801	Historical	0	< 0.25	= 0.00
0.015715	0.015715	NODE_5048_length_20087_cov_55.310536:5116	NODE_5048_length_20087_cov_55.310536	5116	5118	260	5376	0.0175158981660708	1.75656758837384	0.0136484277732774	6.08305845324801	Modern	0.015715	< 0.25	< 0.25
0.048051	0.048051	NODE_5048_length_20087_cov_55.310536:5118	NODE_5048_length_20087_cov_55.310536	5118	5118	260	5378	9.11728195712772e-08	7.04013461418896	4.08242967026184e-08	30.1098945681184	Historical	0	< 0.25	= 0.00
0.048051	0.048051	NODE_5048_length_20087_cov_55.310536:5118	NODE_5048_length_20087_cov_55.310536	5118	5118	260	5378	9.11728195712772e-08	7.04013461418896	4.08242967026184e-08	30.1098945681184	Modern	0.048051	< 0.25	< 0.25
0.033444	0.033444	NODE_5089_length_20031_cov_76.452488:19886	NODE_5089_length_20031_cov_76.452488	19886	19917	390	20276	2.54895011101266e-05	4.59363866461859	1.39913880737447e-05	18.8703037401552	Historical	0	< 0.25	= 0.00
0.033444	0.033444	NODE_5089_length_20031_cov_76.452488:19886	NODE_5089_length_20031_cov_76.452488	19886	19917	390	20276	2.54895011101266e-05	4.59363866461859	1.39913880737447e-05	18.8703037401552	Modern	0.033444	< 0.25	< 0.25
0.015384	0.015384	NODE_5089_length_20031_cov_76.452488:19897	NODE_5089_length_20031_cov_76.452488	19897	19917	390	20287	0.0390152207889709	1.40876593104858	0.031753128410397	4.61177616697216	Historical	0	< 0.25	= 0.00
0.015384	0.015384	NODE_5089_length_20031_cov_76.452488:19897	NODE_5089_length_20031_cov_76.452488	19897	19917	390	20287	0.0390152207889709	1.40876593104858	0.031753128410397	4.61177616697216	Modern	0.015384	< 0.25	< 0.25
0	0	NODE_5089_length_20031_cov_76.452488:19899	NODE_5089_length_20031_cov_76.452488	19899	19917	390	20289	0.999165688808028	0.000362487981788934	0.973741466257898	0.00108347191367929	Historical	0	< 0.25	= 0.00
0	0	NODE_5089_length_20031_cov_76.452488:19899	NODE_5089_length_20031_cov_76.452488	19899	19917	390	20289	0.999165688808028	0.000362487981788934	0.973741466257898	0.00108347191367929	Modern	0	< 0.25	= 0.00
0.02675	0.02675	NODE_5089_length_20031_cov_76.452488:19900	NODE_5089_length_20031_cov_76.452488	19900	19917	390	20290	0.000409312265798552	3.38794524072289	0.000252856247770141	13.3908390823941	Historical	0	< 0.25	= 0.00
0.02675	0.02675	NODE_5089_length_20031_cov_76.452488:19900	NODE_5089_length_20031_cov_76.452488	19900	19917	390	20290	0.000409312265798552	3.38794524072289	0.000252856247770141	13.3908390823941	Modern	0.02675	< 0.25	< 0.25
0.093121	-0.093121	NODE_5089_length_20031_cov_76.452488:19906	NODE_5089_length_20031_cov_76.452488	19906	19917	390	20296	0.73938411393551	0.131129884712687	0.653719477753048	0.201242900141753	Historical	0.404561	0.25–0.75	0.25–0.75
0.093121	-0.093121	NODE_5089_length_20031_cov_76.452488:19906	NODE_5089_length_20031_cov_76.452488	19906	19917	390	20296	0.73938411393551	0.131129884712687	0.653719477753048	0.201242900141753	Modern	0.31144	0.25–0.75	0.25–0.75
0.029942	0.029942	NODE_5089_length_20031_cov_76.452488:19910	NODE_5089_length_20031_cov_76.452488	19910	19917	390	20300	0.000123385502209208	3.90873586688652	7.25314585636275e-05	15.7436379276813	Historical	0	< 0.25	= 0.00
0.029942	0.029942	NODE_5089_length_20031_cov_76.452488:19910	NODE_5089_length_20031_cov_76.452488	19910	19917	390	20300	0.000123385502209208	3.90873586688652	7.25314585636275e-05	15.7436379276813	Modern	0.029942	< 0.25	< 0.25
0.242157	0.242157	NODE_5089_length_20031_cov_76.452488:19913	NODE_5089_length_20031_cov_76.452488	19913	19917	390	20303	1.56833172141086e-62	61.8045620733216	1.20640901646989e-63	283.644132234721	Historical	0	< 0.25	= 0.00
0.242157	0.242157	NODE_5089_length_20031_cov_76.452488:19913	NODE_5089_length_20031_cov_76.452488	19913	19917	390	20303	1.56833172141086e-62	61.8045620733216	1.20640901646989e-63	283.644132234721	Modern	0.242157	< 0.25	< 0.25
1e-06	1e-06	NODE_5089_length_20031_cov_76.452488:19917	NODE_5089_length_20031_cov_76.452488	19917	19917	390	20307	0.999165688808028	0.000362487981788934	0.972874473265443	0.0011562283287411	Historical	0	< 0.25	= 0.00
1e-06	1e-06	NODE_5089_length_20031_cov_76.452488:19917	NODE_5089_length_20031_cov_76.452488	19917	19917	390	20307	0.999165688808028	0.000362487981788934	0.972874473265443	0.0011562283287411	Modern	1e-06	< 0.25	< 0.25
0.07039	0.07039	NODE_5108_length_20010_cov_37.322485:13400	NODE_5108_length_20010_cov_37.322485	13400	13400	31525	44925	5.68748533663529e-14	13.245079710023	1.6932826714484e-14	58.8596616867726	Historical	0	< 0.25	= 0.00
0.07039	0.07039	NODE_5108_length_20010_cov_37.322485:13400	NODE_5108_length_20010_cov_37.322485	13400	13400	31525	44925	5.68748533663529e-14	13.245079710023	1.6932826714484e-14	58.8596616867726	Modern	0.07039	< 0.25	< 0.25
0.087866	-0.087866	NODE_51_length_88586_cov_8.723112:78	NODE_51_length_88586_cov_8.723112	78	78	0	78	0.765649068177675	0.115970241694198	0.677668500989167	0.172762233424531	Historical	0.499989	0.25–0.75	0.25–0.75
0.087866	-0.087866	NODE_51_length_88586_cov_8.723112:78	NODE_51_length_88586_cov_8.723112	78	78	0	78	0.765649068177675	0.115970241694198	0.677668500989167	0.172762233424531	Modern	0.412123	0.25–0.75	0.25–0.75
0.0445659999999999	0.0445659999999999	NODE_520_length_47848_cov_9.005466:1553	NODE_520_length_47848_cov_9.005466	1553	1666	63050	64603	0.926620117129424	0.0330982754004426	0.832902128075024	0.044512965803093	Historical	0.499972	0.25–0.75	0.25–0.75
0.0445659999999999	0.0445659999999999	NODE_520_length_47848_cov_9.005466:1553	NODE_520_length_47848_cov_9.005466	1553	1666	63050	64603	0.926620117129424	0.0330982754004426	0.832902128075024	0.044512965803093	Modern	0.544538	0.25–0.75	0.25–0.75
0.02514	0.02514	NODE_520_length_47848_cov_9.005466:1660	NODE_520_length_47848_cov_9.005466	1660	1666	63050	64710	1.00205099786971e-07	6.99911017514562	4.50114075966165e-08	29.9205618314136	Historical	0	< 0.25	= 0.00
0.02514	0.02514	NODE_520_length_47848_cov_9.005466:1660	NODE_520_length_47848_cov_9.005466	1660	1666	63050	64710	1.00205099786971e-07	6.99911017514562	4.50114075966165e-08	29.9205618314136	Modern	0.02514	< 0.25	< 0.25
0.024288	0.024288	NODE_520_length_47848_cov_9.005466:1666	NODE_520_length_47848_cov_9.005466	1666	1666	63050	64716	1.98237778190622e-06	5.70281357842645	9.90247590961703e-07	23.9469945181438	Historical	0	< 0.25	= 0.00
0.024288	0.024288	NODE_520_length_47848_cov_9.005466:1666	NODE_520_length_47848_cov_9.005466	1666	1666	63050	64716	1.98237778190622e-06	5.70281357842645	9.90247590961703e-07	23.9469945181438	Modern	0.024288	< 0.25	< 0.25
0.010867	0.010867	NODE_537_length_47230_cov_29.559929:2105	NODE_537_length_47230_cov_29.559929	2105	9668	94575	96680	0.000992345594737142	3.0033370539052	0.00063313279397349	11.6759477767787	Historical	0	< 0.25	= 0.00
0.010867	0.010867	NODE_537_length_47230_cov_29.559929:2105	NODE_537_length_47230_cov_29.559929	2105	9668	94575	96680	0.000992345594737142	3.0033370539052	0.00063313279397349	11.6759477767787	Modern	0.010867	< 0.25	< 0.25
0	0	NODE_537_length_47230_cov_29.559929:2118	NODE_537_length_47230_cov_29.559929	2118	9668	94575	96693	0.999165688808028	0.000362487981788934	0.989841932325638	0.000162093479850793	Historical	0	< 0.25	= 0.00
0	0	NODE_537_length_47230_cov_29.559929:2118	NODE_537_length_47230_cov_29.559929	2118	9668	94575	96693	0.999165688808028	0.000362487981788934	0.989841932325638	0.000162093479850793	Modern	0	< 0.25	= 0.00
0	0	NODE_537_length_47230_cov_29.559929:2121	NODE_537_length_47230_cov_29.559929	2121	9668	94575	96696	0.999165688808028	0.000362487981788934	0.990230234937423	0.00014993734724355	Historical	0	< 0.25	= 0.00
0	0	NODE_537_length_47230_cov_29.559929:2121	NODE_537_length_47230_cov_29.559929	2121	9668	94575	96696	0.999165688808028	0.000362487981788934	0.990230234937423	0.00014993734724355	Modern	0	< 0.25	= 0.00
0.016685	0.016685	NODE_537_length_47230_cov_29.559929:2148	NODE_537_length_47230_cov_29.559929	2148	9668	94575	96723	1.95338499690937e-13	12.7092121522292	5.94548804852281e-14	56.3892385054468	Historical	0	< 0.25	= 0.00
0.016685	0.016685	NODE_537_length_47230_cov_29.559929:2148	NODE_537_length_47230_cov_29.559929	2148	9668	94575	96723	1.95338499690937e-13	12.7092121522292	5.94548804852281e-14	56.3892385054468	Modern	0.016685	< 0.25	< 0.25
0.013747	0.013747	NODE_537_length_47230_cov_29.559929:2218	NODE_537_length_47230_cov_29.559929	2218	9668	94575	96793	3.94839124528524e-06	5.40357981971828	2.0304405121766e-06	22.5660221444689	Historical	0	< 0.25	= 0.00
0.013747	0.013747	NODE_537_length_47230_cov_29.559929:2218	NODE_537_length_47230_cov_29.559929	2218	9668	94575	96793	3.94839124528524e-06	5.40357981971828	2.0304405121766e-06	22.5660221444689	Modern	0.013747	< 0.25	< 0.25
0.173193	0.173193	NODE_537_length_47230_cov_29.559929:9431	NODE_537_length_47230_cov_29.559929	9431	9668	94575	104006	1.54832959061539e-36	35.8101365861922	2.11737379913215e-37	163.33151607208	Historical	0	< 0.25	= 0.00
0.173193	0.173193	NODE_537_length_47230_cov_29.559929:9431	NODE_537_length_47230_cov_29.559929	9431	9668	94575	104006	1.54832959061539e-36	35.8101365861922	2.11737379913215e-37	163.33151607208	Modern	0.173193	< 0.25	< 0.25
0.190295	0.190295	NODE_537_length_47230_cov_29.559929:9452	NODE_537_length_47230_cov_29.559929	9452	9668	94575	104027	1.46275508141852e-58	57.8348283845328	1.2224353956774e-59	265.263574227315	Historical	0	< 0.25	= 0.00
0.190295	0.190295	NODE_537_length_47230_cov_29.559929:9452	NODE_537_length_47230_cov_29.559929	9452	9668	94575	104027	1.46275508141852e-58	57.8348283845328	1.2224353956774e-59	265.263574227315	Modern	0.190295	< 0.25	< 0.25
0.013216	0.013216	NODE_537_length_47230_cov_29.559929:9463	NODE_537_length_47230_cov_29.559929	9463	9668	94575	104038	0.00513910595990236	2.28911242778545	0.0036212883402161	8.46458013143688	Historical	0	< 0.25	= 0.00
0.013216	0.013216	NODE_537_length_47230_cov_29.559929:9463	NODE_537_length_47230_cov_29.559929	9463	9668	94575	104038	0.00513910595990236	2.28911242778545	0.0036212883402161	8.46458013143688	Modern	0.013216	< 0.25	< 0.25
0.215734	0.215734	NODE_537_length_47230_cov_29.559929:9477	NODE_537_length_47230_cov_29.559929	9477	9668	94575	104052	3.33194032158701e-84	83.477302785848	1.58211791148481e-85	384.114240969971	Historical	0	< 0.25	= 0.00
0.215734	0.215734	NODE_537_length_47230_cov_29.559929:9477	NODE_537_length_47230_cov_29.559929	9477	9668	94575	104052	3.33194032158701e-84	83.477302785848	1.58211791148481e-85	384.114240969971	Modern	0.215734	< 0.25	< 0.25
0.099268	0.099268	NODE_537_length_47230_cov_29.559929:9485	NODE_537_length_47230_cov_29.559929	9485	9668	94575	104060	1.28520895907477e-35	34.8910262556826	1.80026895976761e-36	159.076903268431	Historical	0	< 0.25	= 0.00
0.099268	0.099268	NODE_537_length_47230_cov_29.559929:9485	NODE_537_length_47230_cov_29.559929	9485	9668	94575	104060	1.28520895907477e-35	34.8910262556826	1.80026895976761e-36	159.076903268431	Modern	0.099268	< 0.25	< 0.25
0.174079	0.174079	NODE_537_length_47230_cov_29.559929:9489	NODE_537_length_47230_cov_29.559929	9489	9668	94575	104064	0.273981912982237	0.562278106344872	0.232351232946949	1.42640993960424	Historical	0.137568	< 0.25	< 0.25
0.174079	0.174079	NODE_537_length_47230_cov_29.559929:9489	NODE_537_length_47230_cov_29.559929	9489	9668	94575	104064	0.273981912982237	0.562278106344872	0.232351232946949	1.42640993960424	Modern	0.311647	0.25–0.75	0.25–0.75
0.124041	0.124041	NODE_537_length_47230_cov_29.559929:9502	NODE_537_length_47230_cov_29.559929	9502	9668	94575	104077	0.583709365793879	0.233803338247202	0.507766171953649	0.438667761568271	Historical	0.268461	0.25–0.75	0.25–0.75
0.124041	0.124041	NODE_537_length_47230_cov_29.559929:9502	NODE_537_length_47230_cov_29.559929	9502	9668	94575	104077	0.583709365793879	0.233803338247202	0.507766171953649	0.438667761568271	Modern	0.392502	0.25–0.75	0.25–0.75
0.073233	0.073233	NODE_537_length_47230_cov_29.559929:9506	NODE_537_length_47230_cov_29.559929	9506	9668	94575	104081	2.82228626523355e-27	26.5493989377447	5.09244435322292e-28	120.430319583232	Historical	0	< 0.25	= 0.00
0.073233	0.073233	NODE_537_length_47230_cov_29.559929:9506	NODE_537_length_47230_cov_29.559929	9506	9668	94575	104081	2.82228626523355e-27	26.5493989377447	5.09244435322292e-28	120.430319583232	Modern	0.073233	< 0.25	< 0.25
0.070568	0.070568	NODE_537_length_47230_cov_29.559929:9511	NODE_537_length_47230_cov_29.559929	9511	9668	94575	104086	2.02915074256243e-26	25.6926856886831	3.79622693527823e-27	116.445750123021	Historical	0	< 0.25	= 0.00
0.070568	0.070568	NODE_537_length_47230_cov_29.559929:9511	NODE_537_length_47230_cov_29.559929	9511	9668	94575	104086	2.02915074256243e-26	25.6926856886831	3.79622693527823e-27	116.445750123021	Modern	0.070568	< 0.25	< 0.25
0.094366	0.094366	NODE_537_length_47230_cov_29.559929:9516	NODE_537_length_47230_cov_29.559929	9516	9668	94575	104091	1.0285095990966e-37	36.987791650673	1.3674391630914e-38	168.778736985631	Historical	0	< 0.25	= 0.00
0.094366	0.094366	NODE_537_length_47230_cov_29.559929:9516	NODE_537_length_47230_cov_29.559929	9516	9668	94575	104091	1.0285095990966e-37	36.987791650673	1.3674391630914e-38	168.778736985631	Modern	0.094366	< 0.25	< 0.25
0.024815	0.024815	NODE_537_length_47230_cov_29.559929:9517	NODE_537_length_47230_cov_29.559929	9517	9668	94575	104092	1.25591940275893e-07	6.90103823007348	5.70113461081454e-08	29.4624255606866	Historical	0	< 0.25	= 0.00
0.024815	0.024815	NODE_537_length_47230_cov_29.559929:9517	NODE_537_length_47230_cov_29.559929	9517	9668	94575	104092	1.25591940275893e-07	6.90103823007348	5.70113461081454e-08	29.4624255606866	Modern	0.024815	< 0.25	< 0.25
0.242343	0.242343	NODE_537_length_47230_cov_29.559929:9523	NODE_537_length_47230_cov_29.559929	9523	9668	94575	104098	2.70091144126313e-120	119.568489655428	6.6689171389213e-122	551.268431436804	Historical	0	< 0.25	= 0.00
0.242343	0.242343	NODE_537_length_47230_cov_29.559929:9523	NODE_537_length_47230_cov_29.559929	9523	9668	94575	104098	2.70091144126313e-120	119.568489655428	6.6689171389213e-122	551.268431436804	Modern	0.242343	< 0.25	< 0.25
0.196541	0.196541	NODE_537_length_47230_cov_29.559929:9533	NODE_537_length_47230_cov_29.559929	9533	9668	94575	104108	4.15158891989458e-97	96.3817856558002	1.55733867365466e-98	443.869128254675	Historical	0	< 0.25	= 0.00
0.196541	0.196541	NODE_537_length_47230_cov_29.559929:9533	NODE_537_length_47230_cov_29.559929	9533	9668	94575	104108	4.15158891989458e-97	96.3817856558002	1.55733867365466e-98	443.869128254675	Modern	0.196541	< 0.25	< 0.25
0.266349	0.266349	NODE_537_length_47230_cov_29.559929:9619	NODE_537_length_47230_cov_29.559929	9619	9668	94575	104194	0.171402828201882	0.765982016354841	0.144382059463504	2.13062303833923	Historical	0.247729	< 0.25	< 0.25
0.266349	0.266349	NODE_537_length_47230_cov_29.559929:9619	NODE_537_length_47230_cov_29.559929	9619	9668	94575	104194	0.171402828201882	0.765982016354841	0.144382059463504	2.13062303833923	Modern	0.514078	0.25–0.75	0.25–0.75
0.077153	0.077153	NODE_537_length_47230_cov_29.559929:9637	NODE_537_length_47230_cov_29.559929	9637	9668	94575	104212	3.18818731748104e-22	21.4964561701622	6.78208888049149e-23	97.0434984038203	Historical	0	< 0.25	= 0.00
0.077153	0.077153	NODE_537_length_47230_cov_29.559929:9637	NODE_537_length_47230_cov_29.559929	9637	9668	94575	104212	3.18818731748104e-22	21.4964561701622	6.78208888049149e-23	97.0434984038203	Modern	0.077153	< 0.25	< 0.25
0.029459	0.029459	NODE_537_length_47230_cov_29.559929:9656	NODE_537_length_47230_cov_29.559929	9656	9668	94575	104231	1.29441317147939e-05	4.88792707648604	6.90230765228565e-06	20.2201219344816	Historical	0	< 0.25	= 0.00
0.029459	0.029459	NODE_537_length_47230_cov_29.559929:9656	NODE_537_length_47230_cov_29.559929	9656	9668	94575	104231	1.29441317147939e-05	4.88792707648604	6.90230765228565e-06	20.2201219344816	Modern	0.029459	< 0.25	< 0.25
0.029302	0.029302	NODE_537_length_47230_cov_29.559929:9668	NODE_537_length_47230_cov_29.559929	9668	9668	94575	104243	7.50996329014423e-05	4.12436218588888	4.30414325318333e-05	16.7323219837988	Historical	0	< 0.25	= 0.00
0.029302	0.029302	NODE_537_length_47230_cov_29.559929:9668	NODE_537_length_47230_cov_29.559929	9668	9668	94575	104243	7.50996329014423e-05	4.12436218588888	4.30414325318333e-05	16.7323219837988	Modern	0.029302	< 0.25	< 0.25
0.034666	0.034666	NODE_547_length_46829_cov_11.488765:37085	NODE_547_length_46829_cov_11.488765	37085	37087	126100	163185	4.4081655054605e-05	4.35574210817649	2.46363285846487e-05	17.7924160461782	Historical	0	< 0.25	= 0.00
0.034666	0.034666	NODE_547_length_46829_cov_11.488765:37085	NODE_547_length_46829_cov_11.488765	37085	37087	126100	163185	4.4081655054605e-05	4.35574210817649	2.46363285846487e-05	17.7924160461782	Modern	0.034666	< 0.25	< 0.25
0.117649	0.117649	NODE_547_length_46829_cov_11.488765:37086	NODE_547_length_46829_cov_11.488765	37086	37087	126100	163186	1.86962251446918e-20	19.7282460706999	4.18991215975815e-21	88.8824160370922	Historical	0	< 0.25	= 0.00
0.117649	0.117649	NODE_547_length_46829_cov_11.488765:37086	NODE_547_length_46829_cov_11.488765	37086	37087	126100	163186	1.86962251446918e-20	19.7282460706999	4.18991215975815e-21	88.8824160370922	Modern	0.117649	< 0.25	< 0.25
0.068223	0.068223	NODE_547_length_46829_cov_11.488765:37087	NODE_547_length_46829_cov_11.488765	37087	37087	126100	163187	1.93208801814281e-11	10.7139730927637	6.66047436453788e-12	47.1248824079201	Historical	0	< 0.25	= 0.00
0.068223	0.068223	NODE_547_length_46829_cov_11.488765:37087	NODE_547_length_46829_cov_11.488765	37087	37087	126100	163187	1.93208801814281e-11	10.7139730927637	6.66047436453788e-12	47.1248824079201	Modern	0.068223	< 0.25	< 0.25
0.000993	0.000993	NODE_568_length_46417_cov_10.733343:29	NODE_568_length_46417_cov_10.733343	29	148	157625	157654	0.965757786168192	0.0151317817839709	0.870832875561917	0.0264389712221111	Historical	0	< 0.25	= 0.00
0.000993	0.000993	NODE_568_length_46417_cov_10.733343:29	NODE_568_length_46417_cov_10.733343	29	148	157625	157654	0.965757786168192	0.0151317817839709	0.870832875561917	0.0264389712221111	Modern	0.000993	< 0.25	< 0.25
0.064369	0.064369	NODE_568_length_46417_cov_10.733343:38	NODE_568_length_46417_cov_10.733343	38	148	157625	157663	8.46485371460905e-07	6.07238054275139	4.1279224904575e-07	25.633583783798	Historical	0	< 0.25	= 0.00
0.064369	0.064369	NODE_568_length_46417_cov_10.733343:38	NODE_568_length_46417_cov_10.733343	38	148	157625	157663	8.46485371460905e-07	6.07238054275139	4.1279224904575e-07	25.633583783798	Modern	0.064369	< 0.25	< 0.25
0.051916	0.051916	NODE_568_length_46417_cov_10.733343:44	NODE_568_length_46417_cov_10.733343	44	148	157625	157669	8.68999703427624e-08	7.06098037176741	3.88285242604651e-08	30.2071009242158	Historical	0	< 0.25	= 0.00
0.051916	0.051916	NODE_568_length_46417_cov_10.733343:44	NODE_568_length_46417_cov_10.733343	44	148	157625	157669	8.68999703427624e-08	7.06098037176741	3.88285242604651e-08	30.2071009242158	Modern	0.051916	< 0.25	< 0.25
0.072179	0.072179	NODE_568_length_46417_cov_10.733343:46	NODE_568_length_46417_cov_10.733343	46	148	157625	157671	0.79996729507925	0.0969277678292437	0.711082040070444	0.137198580070917	Historical	0.302194	0.25–0.75	0.25–0.75
0.072179	0.072179	NODE_568_length_46417_cov_10.733343:46	NODE_568_length_46417_cov_10.733343	46	148	157625	157671	0.79996729507925	0.0969277678292437	0.711082040070444	0.137198580070917	Modern	0.374373	0.25–0.75	0.25–0.75
0.090314	0.090314	NODE_568_length_46417_cov_10.733343:93	NODE_568_length_46417_cov_10.733343	93	148	157625	157718	2.95239049527145e-24	23.5298262014812	5.83188245979545e-25	106.464814114538	Historical	0	< 0.25	= 0.00
0.090314	0.090314	NODE_568_length_46417_cov_10.733343:93	NODE_568_length_46417_cov_10.733343	93	148	157625	157718	2.95239049527145e-24	23.5298262014812	5.83188245979545e-25	106.464814114538	Modern	0.090314	< 0.25	< 0.25
0.013541	0.013541	NODE_568_length_46417_cov_10.733343:121	NODE_568_length_46417_cov_10.733343	121	148	157625	157746	0.0033650024787148	2.47301461153161	0.00229606294487805	9.29638653591989	Historical	0	< 0.25	= 0.00
0.013541	0.013541	NODE_568_length_46417_cov_10.733343:121	NODE_568_length_46417_cov_10.733343	121	148	157625	157746	0.0033650024787148	2.47301461153161	0.00229606294487805	9.29638653591989	Modern	0.013541	< 0.25	< 0.25
0.045028	0.045028	NODE_568_length_46417_cov_10.733343:132	NODE_568_length_46417_cov_10.733343	132	148	157625	157757	8.83741334988427e-10	9.05367483139607	3.38641622666505e-10	39.4380044262153	Historical	0	< 0.25	= 0.00
0.045028	0.045028	NODE_568_length_46417_cov_10.733343:132	NODE_568_length_46417_cov_10.733343	132	148	157625	157757	8.83741334988427e-10	9.05367483139607	3.38641622666505e-10	39.4380044262153	Modern	0.045028	< 0.25	< 0.25
0.045486	0.045486	NODE_568_length_46417_cov_10.733343:148	NODE_568_length_46417_cov_10.733343	148	148	157625	157773	1.00115387298947e-07	6.99949916822045	4.49235712238866e-08	29.9243492345484	Historical	0	< 0.25	= 0.00
0.045486	0.045486	NODE_568_length_46417_cov_10.733343:148	NODE_568_length_46417_cov_10.733343	148	148	157625	157773	1.00115387298947e-07	6.99949916822045	4.49235712238866e-08	29.9243492345484	Modern	0.045486	< 0.25	< 0.25
0.0524770000000001	-0.0524770000000001	NODE_569_length_46402_cov_9.162387:28203	NODE_569_length_46402_cov_9.162387	28203	28203	0	28203	0.897546662267269	0.0469429637653542	0.803976818840651	0.0616050669951483	Historical	0.497582	0.25–0.75	0.25–0.75
0.0524770000000001	-0.0524770000000001	NODE_569_length_46402_cov_9.162387:28203	NODE_569_length_46402_cov_9.162387	28203	28203	0	28203	0.897546662267269	0.0469429637653542	0.803976818840651	0.0616050669951483	Modern	0.445105	0.25–0.75	0.25–0.75
0.031907	0.031907	NODE_579_length_46172_cov_9.104595:14	NODE_579_length_46172_cov_9.104595	14	81	314	328	0.000222437181981379	3.65279261556281	0.000133821419549101	14.5871862456255	Historical	0	< 0.25	= 0.00
0.031907	0.031907	NODE_579_length_46172_cov_9.104595:14	NODE_579_length_46172_cov_9.104595	14	81	314	328	0.000222437181981379	3.65279261556281	0.000133821419549101	14.5871862456255	Modern	0.031907	< 0.25	< 0.25
0.016272	0.016272	NODE_579_length_46172_cov_9.104595:26	NODE_579_length_46172_cov_9.104595	26	81	314	340	0.00610897326674007	2.21403177536442	0.0043685250425976	8.12390958586819	Historical	0	< 0.25	= 0.00
0.016272	0.016272	NODE_579_length_46172_cov_9.104595:26	NODE_579_length_46172_cov_9.104595	26	81	314	340	0.00610897326674007	2.21403177536442	0.0043685250425976	8.12390958586819	Modern	0.016272	< 0.25	< 0.25
0.014486	0.014486	NODE_579_length_46172_cov_9.104595:27	NODE_579_length_46172_cov_9.104595	27	81	314	341	0.0115078168294758	1.93900705941475	0.0087155592796837	6.88020446037175	Historical	0	< 0.25	= 0.00
0.014486	0.014486	NODE_579_length_46172_cov_9.104595:27	NODE_579_length_46172_cov_9.104595	27	81	314	341	0.0115078168294758	1.93900705941475	0.0087155592796837	6.88020446037175	Modern	0.014486	< 0.25	< 0.25
0.014336	0.014336	NODE_579_length_46172_cov_9.104595:35	NODE_579_length_46172_cov_9.104595	35	81	314	349	0.00683625586110159	2.16518169127238	0.00492755764347209	7.90583553130352	Historical	0	< 0.25	= 0.00
0.014336	0.014336	NODE_579_length_46172_cov_9.104595:35	NODE_579_length_46172_cov_9.104595	35	81	314	349	0.00683625586110159	2.16518169127238	0.00492755764347209	7.90583553130352	Modern	0.014336	< 0.25	< 0.25
0	0	NODE_579_length_46172_cov_9.104595:54	NODE_579_length_46172_cov_9.104595	54	81	314	368	0.999165688808028	0.000362487981788934	0.981799587061417	0.000520424455715229	Historical	0	< 0.25	= 0.00
0	0	NODE_579_length_46172_cov_9.104595:54	NODE_579_length_46172_cov_9.104595	54	81	314	368	0.999165688808028	0.000362487981788934	0.981799587061417	0.000520424455715229	Modern	0	< 0.25	= 0.00
0.031698	0.031698	NODE_579_length_46172_cov_9.104595:55	NODE_579_length_46172_cov_9.104595	55	81	314	369	2.75221230444151e-07	6.56031806785982	1.292468171459e-07	27.8774576818257	Historical	0	< 0.25	= 0.00
0.031698	0.031698	NODE_579_length_46172_cov_9.104595:55	NODE_579_length_46172_cov_9.104595	55	81	314	369	2.75221230444151e-07	6.56031806785982	1.292468171459e-07	27.8774576818257	Modern	0.031698	< 0.25	< 0.25
0.014383	0.014383	NODE_579_length_46172_cov_9.104595:64	NODE_579_length_46172_cov_9.104595	64	81	314	378	0.0107963826068794	1.96672173312699	0.00811522966129638	7.007867259188	Historical	0	< 0.25	= 0.00
0.014383	0.014383	NODE_579_length_46172_cov_9.104595:64	NODE_579_length_46172_cov_9.104595	64	81	314	378	0.0107963826068794	1.96672173312699	0.00811522966129638	7.007867259188	Modern	0.014383	< 0.25	< 0.25
0.033692	0.033692	NODE_579_length_46172_cov_9.104595:74	NODE_579_length_46172_cov_9.104595	74	81	314	388	1.63296985663662e-05	4.78702183193033	8.85494575631065e-06	19.7437790437723	Historical	0	< 0.25	= 0.00
